Line  0  4  171.123047    0.032500   4   6    0.047852   72.510468
Line  0  4  171.074051    0.036100   2   4    0.000000   72.483185
Line  0  4  169.583054    0.002920   4   2    0.047852   73.168655
Line  0  4  169.472046    0.002930   2   2    0.000000   73.168655
Line  0  4  168.363052    0.000419   4   2    0.047852   73.698265
Line  0  4  168.307053    0.002100   4   4    0.047852   73.722816
Line  0  4  168.254044    0.001680   2   2    0.000000   73.698265
Line  0  4  168.198044    0.000839   2   4    0.000000   73.722816
Line  0  4  167.708649    0.000508   4   6    0.047852   73.985733
Line  0  4  167.669250    0.000056   4   4    0.047852   74.003082
Line  0  4  167.560852    0.000565   2   4    0.000000   74.003082
Line  0  4  166.748047    0.000210   4   4    0.047852   74.411514
Line  0  4  166.744049    0.001890   4   6    0.047852   74.413246
Line  0  4  166.641052    0.002100   2   4    0.000000   74.411514
Line  0  4  159.197052    0.008850   4   4    0.047852   77.938942
Line  0  4  159.099045    0.003540   2   4    0.000000   77.938942
Line  0  4    0.000050    0.007070   2   2    0.000000    0.000000
Line  0  4    0.000050    0.001770   4   2    0.047852    0.000000
Line  0  4  158.218048    0.000000   4   4    0.047852   78.420937
Line  0  4  158.175049    0.000000   4   2    0.047852   78.442139
Line  0  4  158.121048    0.000000   2   4    0.000000   78.420937
Line  0  4  158.079056    0.000000   2   2    0.000000   78.442139
Line  0  4  151.604050    0.000010   4   4    0.047852   81.839867
Line  0  4  151.604050    0.000002   4   2    0.047852   81.839867
Line  0  4  151.516052    0.000008   2   2    0.000000   81.839867
